age DEMOGRAPHICS...GENDER Q4..Number.of.People.in.HH Q5..Children.in.HH Q18..College.Degree Q19.20..Race...Ethnicity week trump_approve_score Social.Distancing.Adherence
86 Female 3 1 FALSE Black 4 3 1
76 Female 2 0 FALSE White 4 4 0
87 Female 1 0 TRUE White 4 4 1
68 Female 2 0 FALSE White 4 1 1
61 Male 3 0 TRUE White 4 3 0
83 Female 1 0 FALSE White 4 5 0
60 Male 3 0 TRUE White 4 1 1
72 Male 1 0 FALSE Black 4 2 1
78 Male 2 0 TRUE White 4 5 1
75 Female 2 0 FALSE White 4 5 1
65 Male 3 0 TRUE White 4 5 1
68 Male 2 2 TRUE White 4 5 1
83 Female 2 0 TRUE White 4 4 0
34 Female 5 3 TRUE White 4 3 1
72 Male 4 0 TRUE White 4 1 0
63 Female 2 0 TRUE White 4 1 1
49 Female 3 0 FALSE Other 4 2 1
49 Female 2 0 FALSE White 4 4 1
65 Female 3 3 FALSE Black 4 1 1
65 Female 2 0 FALSE White 4 3 1
70 Male 2 0 TRUE White 4 1 1
81 Female 4 2 FALSE White 4 4 1
80 Female 1 1 FALSE White 4 5 1
87 Female 1 0 FALSE White 4 5 1
73 Male 2 2 FALSE White 4 5 0
79 Female 3 0 FALSE White 4 1 1
69 Female 3 0 FALSE White 4 5 1
72 Female 2 0 FALSE White 4 1 0
83 Male 1 0 FALSE White 4 3 1
86 Female 1 0 FALSE White 4 1 0
89 Female 2 0 FALSE Black 4 1 1
79 Female 1 0 FALSE Black 4 3 1
75 Male 2 0 FALSE Black 4 1 0
50 Male 4 0 TRUE White 4 4 0
72 Male 4 0 TRUE White 4 1 0
62 Female 3 0 TRUE White 4 5 1
64 Male 1 0 TRUE White 4 4 1
59 Female 2 0 FALSE White 4 5 0
78 Male 3 0 FALSE White 4 5 0
91 Female 2 0 FALSE White 4 5 1
74 Male 2 0 TRUE Other 4 1 0
56 Female 2 0 TRUE White 4 5 1
71 Female 2 0 FALSE White 4 3 1
83 Male 2 0 FALSE White 4 2 0
68 Male 2 0 TRUE White 4 3 1
80 Female 1 0 FALSE White 4 5 1
71 Female 2 0 FALSE Hispanic.Latino 4 5 1
51 Male 2 0 FALSE White 4 3 0
92 Female 3 3 TRUE Black 4 1 0
64 Male 2 0 TRUE White 4 1 1
70 Male 2 0 TRUE Other 4 1 1
47 Female 4 1 TRUE White 4 2 0
55 Female 2 0 FALSE Black 4 1 1
85 Female 1 0 TRUE White 4 2 0
85 Male 1 0 FALSE White 4 4 1
68 Female 2 0 FALSE White 4 1 0
81 Female 1 0 TRUE White 4 5 0
78 Female 2 0 FALSE White 4 4 0
73 Female 2 3 FALSE White 4 1 1
58 Female 2 3 TRUE White 4 1 1
72 Female 2 0 FALSE White 4 2 0
67 Female 2 0 FALSE White 4 1 0
59 Female 2 0 FALSE White 4 1 1
58 Male 2 0 FALSE White 4 3 1
63 Female 2 0 TRUE Black 4 1 0
81 Male 1 0 FALSE White 4 5 0
62 Female 1 0 TRUE White 4 5 1
61 Female 3 0 TRUE White 4 2 0
64 Female 1 0 TRUE White 4 1 1
84 Female 1 0 FALSE Black 4 1 0
59 Female 2 0 FALSE White 4 3 1
76 Female 2 0 FALSE White 4 3 0
68 Male 2 0 TRUE White 4 3 1
73 Male 2 0 FALSE White 4 2 1
61 Female 3 0 TRUE White 4 1 1
82 Male 2 0 TRUE White 4 1 0
55 Female 5 3 FALSE White 4 3 0
65 Female 2 0 TRUE White 4 2 1
43 Female 4 0 TRUE White 4 3 1
67 Male 2 0 FALSE Black 4 1 1
93 Female 1 0 TRUE White 4 1 0
58 Male 3 2 TRUE Black 4 2 1
21 Male 4 0 FALSE Hispanic.Latino 4 1 0
79 Female 1 2 TRUE Black 4 1 1
63 Female 1 0 FALSE White 4 3 0
78 Female 2 0 FALSE Black 4 1 1
57 Female 5 0 FALSE White 4 4 1
99 Male 9 3 TRUE Other 4 3 0
74 Male 2 0 FALSE Other 4 1 0
76 Male 1 0 TRUE White 4 4 1
77 Male 2 0 TRUE Black 4 1 1
59 Female 2 0 FALSE White 4 1 0
61 Female 2 0 TRUE Black 4 1 1
86 Male 2 0 FALSE White 4 2 0
58 Female 2 0 FALSE Black 4 1 1
66 Female 2 0 FALSE Black 4 1 1
63 Female 5 0 FALSE Black 4 1 0
73 Female 1 0 FALSE White 4 4 1
78 Female 2 0 TRUE White 4 5 1
91 Female 1 0 FALSE White 4 3 0
66 Male 4 1 FALSE White 4 3 0
30 Male 2 2 TRUE White 4 4 1
20 Male 3 0 FALSE White 4 1 1
81 Female 1 0 TRUE White 4 1 1
67 Male 3 0 FALSE Black 4 1 0
55 Male 7 2 FALSE Hispanic.Latino 4 2 1
64 Female 2 0 FALSE White 4 3 1
87 Male 1 0 FALSE Black 4 1 0
53 Female 8 3 TRUE White 4 3 0
44 Male 2 0 FALSE White 4 5 0
83 Female 2 0 FALSE Black 4 1 0
77 Female 1 0 FALSE White 4 1 1
69 Male 1 0 FALSE White 4 3 0
68 Female 2 0 TRUE White 4 5 1
46 Female 5 1 FALSE White 4 4 1
72 Male 1 0 TRUE White 4 1 1
73 Female 2 0 TRUE Black 4 1 1
45 Female 3 2 TRUE Other 4 1 1
65 Male 2 0 FALSE Black 4 1 0
78 Female 2 0 FALSE White 4 5 1
67 Male 2 0 TRUE Black 4 1 0
81 Female 1 0 TRUE White 4 1 1
52 Male 4 0 TRUE Asian 4 1 1
71 Male 2 0 FALSE White 4 1 1
42 Female 2 2 TRUE White 4 1 0
90 Female 1 0 FALSE White 4 1 1
92 Female 4 0 FALSE White 4 2 1
79 Female 2 0 TRUE White 4 3 1
39 Female 6 3 FALSE White 4 1 0
58 Male 4 1 FALSE White 4 1 0
59 Female 2 0 TRUE White 4 4 1
37 Female 4 0 TRUE White 4 5 1
81 Male 2 0 TRUE White 4 5 1
65 Male 1 0 FALSE White 4 5 1
45 Female 1 0 TRUE White 4 1 1
72 Male 2 0 FALSE White 4 4 1
38 Male 5 2 TRUE White 4 3 0
53 Female 5 0 FALSE White 4 5 0
65 Female 2 0 FALSE White 4 4 1
78 Female 1 0 TRUE White 4 2 0
70 Male 2 0 FALSE Black 4 1 0
50 Male 1 0 FALSE Black 4 2 1
61 Male 1 0 TRUE Black 4 1 0
78 Female 1 0 TRUE White 4 5 1
63 Female 2 0 FALSE White 4 5 0
73 Female 3 1 TRUE Black 4 1 1
66 Female 2 0 TRUE Black 4 1 1
75 Male 2 0 FALSE White 4 4 1
57 Female 4 0 TRUE Black 4 1 0
67 Female 3 1 FALSE White 4 1 0
55 Female 3 0 FALSE White 4 2 1
47 Female 3 2 TRUE White 4 1 0
71 Female 2 0 FALSE White 4 1 1
84 Male 3 0 FALSE White 4 5 0
75 Male 1 0 FALSE White 4 2 1
80 Female 2 0 TRUE White 4 1 1
66 Female 6 3 FALSE Black 4 1 1
72 Male 2 0 TRUE White 4 5 1
59 Female 1 0 FALSE White 4 3 0
53 Female 2 0 FALSE Black 4 1 1
69 Female 1 0 FALSE White 4 5 0
64 Male 2 0 TRUE Other 4 1 1
69 Male 2 0 TRUE White 4 3 1
29 Female 3 0 TRUE Hispanic.Latino 4 1 1
60 Female 5 2 FALSE Black 4 1 0
62 Female 2 0 TRUE Black 4 1 1
56 Female 3 0 TRUE White 4 5 1
90 Female 3 0 FALSE White 4 4 1
62 Female 2 0 FALSE Black 4 2 1
88 Female 1 0 TRUE White 4 2 0
68 Female 1 0 TRUE White 4 3 0
70 Female 5 3 FALSE Black 4 1 1
71 Female 2 0 TRUE White 4 2 1
81 Male 1 0 FALSE White 4 1 0
55 Male 5 2 TRUE White 4 5 1
55 Male 3 0 FALSE White 4 5 0
75 Male 2 0 FALSE White 4 5 1
78 Female 2 0 FALSE White 4 5 0
64 Female 1 0 FALSE Black 4 1 1
58 Male 1 0 TRUE Other 4 1 0
75 Male 9 0 FALSE Black 4 1 1
78 Female 1 0 FALSE Black 4 1 0
62 Female 3 0 FALSE Black 4 1 1
75 Female 2 0 TRUE White 4 5 0
58 Female 2 0 TRUE White 4 3 0
64 Female 4 0 FALSE Other 4 5 1
77 Female 3 0 TRUE White 4 1 1
80 Female 4 2 FALSE Black 4 1 1
78 Male 2 0 FALSE White 4 1 1
67 Female 3 0 TRUE Black 4 2 0
64 Male 2 0 TRUE White 4 5 0
53 Female 5 1 TRUE White 4 5 1
76 Female 2 0 FALSE White 4 4 1
78 Female 2 0 FALSE White 4 5 1
44 Male 6 2 FALSE White 4 5 1
71 Female 2 0 FALSE White 4 5 1
59 Female 2 3 TRUE White 4 1 1
55 Female 2 0 FALSE White 4 3 1
46 Female 4 0 FALSE White 4 2 1
99 Male 2 0 TRUE Other 4 5 1
63 Male 1 0 TRUE White 4 1 1
18 Female 5 3 FALSE White 4 4 0
92 Male 9 0 TRUE White 4 1 0
75 Female 2 0 FALSE White 4 5 1
76 Female 2 0 FALSE White 4 5 1
75 Male 2 0 TRUE White 4 4 0
70 Male 2 0 TRUE White 4 5 1
76 Male 2 0 TRUE Black 4 1 1
56 Female 3 1 TRUE White 4 5 1
66 Female 4 0 TRUE White 4 5 1
74 Female 2 0 TRUE White 4 1 1
56 Female 6 1 TRUE White 4 2 1
75 Female 2 0 FALSE White 4 1 1
73 Female 1 0 FALSE White 4 5 0
38 Female 6 3 FALSE White 4 1 1
51 Female 4 1 FALSE White 4 5 1
45 Female 2 0 TRUE White 4 1 1
72 Male 2 0 FALSE White 4 5 1
54 Female 3 1 TRUE Asian 4 5 1
84 Male 2 0 FALSE White 4 3 0
69 Female 2 0 TRUE White 4 1 1
81 Female 2 0 FALSE White 4 2 1
82 Female 1 0 FALSE White 4 1 1
56 Female 1 0 FALSE White 4 1 1
77 Male 2 0 TRUE White 4 4 0
81 Female 2 0 FALSE White 4 1 0
61 Female 6 2 TRUE White 4 4 0
64 Female 1 0 TRUE White 4 4 1
75 Male 2 0 TRUE White 4 5 0
73 Female 1 0 TRUE White 4 1 1
53 Male 3 1 TRUE White 4 2 1
68 Female 3 0 TRUE White 4 1 0
63 Female 2 0 FALSE White 4 1 1
67 Male 5 0 TRUE White 4 5 1
66 Female 2 0 TRUE Black 4 1 0
71 Male 1 0 FALSE White 4 2 0
78 Male 2 0 FALSE White 4 1 1
53 Female 9 3 FALSE Other 4 1 1
69 Male 1 0 TRUE White 4 5 1
84 Female 1 0 FALSE White 4 2 1
60 Female 3 0 TRUE Black 4 4 1
79 Female 2 1 TRUE Other 4 1 1
70 Female 2 0 FALSE White 4 5 1
61 Female 2 0 TRUE Black 4 1 0
74 Female 1 0 FALSE White 4 2 1
51 Male 3 1 FALSE White 4 3 1
64 Male 2 0 FALSE Black 4 2 1
48 Female 6 3 TRUE White 4 4 1
62 Female 4 0 TRUE Black 4 1 0
63 Female 2 0 TRUE White 4 3 1
70 Female 2 1 TRUE Black 4 1 1
72 Female 2 0 TRUE White 4 1 1
50 Female 2 0 FALSE White 4 5 1
81 Female 1 0 FALSE Black 4 1 0
50 Female 9 3 FALSE Other 4 5 1
60 Female 4 2 FALSE White 4 5 1
69 Male 2 0 TRUE White 4 5 1
69 Female 2 0 FALSE White 4 5 1
70 Female 3 0 FALSE White 4 4 0
79 Female 3 0 FALSE White 4 1 1
52 Male 1 0 TRUE White 4 5 0
65 Male 2 0 TRUE Black 4 1 1
74 Female 2 0 TRUE White 4 1 1
61 Female 3 0 FALSE Black 4 3 0
59 Male 4 0 TRUE Hispanic.Latino 4 5 1
71 Female 2 0 TRUE White 4 5 1
58 Male 3 1 TRUE White 4 5 0
58 Female 2 0 FALSE White 4 5 1
19 Female 3 1 FALSE White 4 3 1
64 Female 2 0 FALSE White 4 5 1
70 Female 3 0 FALSE White 4 2 1
59 Female 3 0 FALSE White 4 5 1
71 Male 2 0 TRUE White 4 5 1
62 Female 2 0 FALSE White 4 3 0
74 Female 2 0 FALSE White 4 5 0
47 Female 3 1 FALSE White 4 5 0
53 Female 2 0 TRUE White 4 1 0
46 Female 3 0 FALSE White 4 4 0
71 Male 2 0 TRUE White 4 1 1
62 Female 1 0 FALSE Black 4 1 1
62 Female 1 0 FALSE Black 4 1 0
50 Male 2 0 TRUE White 4 4 1
66 Female 2 0 FALSE Other 4 1 1
82 Female 2 0 FALSE White 4 4 1
73 Female 1 0 FALSE White 4 3 1
77 Female 2 1 TRUE White 4 3 1
52 Male 1 0 TRUE White 4 3 1
58 Female 6 3 FALSE Black 4 1 0
58 Male 3 0 TRUE Black 4 1 1
65 Female 5 1 FALSE White 4 5 0
73 Female 1 0 TRUE White 4 5 1
75 Male 1 0 FALSE White 4 5 1
90 Female 1 0 FALSE White 4 5 1
70 Female 1 0 FALSE White 4 1 1
80 Male 2 0 TRUE White 4 5 0
72 Female 1 0 FALSE White 4 1 0
60 Female 2 0 TRUE White 4 5 0
71 Female 3 0 TRUE White 4 5 0
82 Female 3 0 TRUE White 4 2 1
76 Male 3 0 TRUE White 4 1 1
74 Male 2 0 TRUE Black 4 1 1
64 Male 2 0 FALSE White 4 5 0
58 Male 3 0 FALSE Black 4 5 1
76 Female 2 0 TRUE White 4 5 1
62 Male 2 0 TRUE White 4 1 1
56 Male 3 0 TRUE White 4 2 1
56 Female 5 2 TRUE White 4 5 1
79 Female 2 0 FALSE White 4 5 1
76 Male 2 0 FALSE White 4 5 1
76 Female 2 0 TRUE Black 4 1 0
64 Female 4 0 FALSE Black 4 1 1
78 Female 1 0 FALSE White 4 3 1
62 Male 2 0 FALSE White 4 5 1
49 Female 3 1 FALSE White 4 5 1
42 Female 4 1 FALSE White 4 5 0
80 Female 2 0 TRUE White 4 5 1
70 Female 2 0 FALSE White 4 1 1
70 Female 1 0 FALSE Black 4 2 1
69 Female 3 0 FALSE White 4 2 0
55 Male 3 0 TRUE White 4 5 0
78 Female 4 1 TRUE Black 4 2 1
53 Female 2 0 TRUE White 4 5 0
79 Female 2 0 FALSE Black 4 1 1
71 Female 1 0 FALSE Black 4 1 0
68 Female 1 0 TRUE White 4 2 1
19 Male 1 0 FALSE Hispanic.Latino 4 5 1
70 Female 2 0 FALSE White 4 4 1
76 Female 2 0 TRUE White 4 1 1
88 Female 2 0 FALSE Black 4 1 0
87 Male 1 0 TRUE White 4 3 1
82 Female 2 0 FALSE White 4 2 0
65 Male 2 0 TRUE White 4 5 1
78 Male 2 2 FALSE Other 4 1 0
42 Male 1 0 TRUE White 4 4 0
74 Female 2 0 FALSE White 4 3 0
43 Female 5 3 TRUE White 4 5 0
61 Female 2 0 TRUE White 4 5 1
85 Female 1 0 TRUE White 4 1 1
64 Female 2 0 FALSE White 4 5 0
81 Female 1 0 FALSE White 4 5 1
88 Female 1 0 FALSE White 4 3 1
81 Female 1 0 TRUE White 4 5 0
76 Female 2 0 TRUE White 4 5 1
18 Male 5 2 FALSE Hispanic.Latino 4 3 1
84 Female 2 0 FALSE Black 4 1 1
63 Female 1 0 TRUE White 4 5 1
67 Male 2 3 FALSE White 4 2 1
72 Female 2 0 FALSE White 4 5 1
74 Male 2 0 TRUE Black 4 1 0
52 Male 4 2 FALSE Hispanic.Latino 4 5 0
79 Male 2 0 FALSE White 4 2 1
75 Female 1 0 FALSE White 4 5 0
79 Male 2 0 FALSE White 4 5 0
63 Female 5 2 FALSE White 4 1 0
72 Female 1 0 FALSE White 4 5 1
56 Female 2 0 TRUE White 4 5 0
69 Female 2 0 TRUE White 4 1 1
69 Female 2 0 TRUE Black 4 1 1
69 Female 3 0 FALSE White 4 5 1
95 Female 9 0 TRUE White 4 1 1
56 Female 2 0 FALSE White 4 5 1
75 Male 2 0 TRUE White 4 4 1
82 Female 2 0 FALSE White 4 1 1
65 Male 2 0 FALSE Other 4 4 1
68 Male 2 0 TRUE White 4 4 1
64 Male 6 3 FALSE White 4 1 1
92 Male 2 3 FALSE Black 4 1 0
54 Male 4 1 TRUE White 4 4 1
58 Male 2 3 TRUE White 4 5 1
59 Female 2 0 TRUE White 4 2 1
69 Female 2 0 FALSE Black 4 1 1
80 Male 1 0 TRUE White 4 5 1
75 Female 3 0 FALSE Black 4 3 0
48 Male 2 0 FALSE Black 4 2 0
57 Female 5 1 TRUE White 4 5 0
70 Female 2 0 FALSE White 4 5 1
69 Female 2 0 TRUE White 4 4 1
93 Male 2 0 TRUE White 4 5 0
84 Male 1 0 TRUE White 4 3 1
54 Female 3 3 FALSE White 4 3 0
71 Female 2 0 FALSE White 4 4 1
51 Female 4 1 FALSE White 4 1 0
49 Male 6 3 TRUE Black 4 1 0
39 Female 6 1 FALSE Black 4 1 1
82 Male 2 0 TRUE White 4 1 1
65 Female 2 0 TRUE Black 4 1 0
72 Female 2 0 FALSE Other 4 3 1
63 Male 2 0 FALSE Black 4 1 0
61 Female 2 0 FALSE White 4 5 0
79 Male 9 3 FALSE White 4 5 1
93 Male 5 2 FALSE Other 4 5 0
52 Female 4 0 FALSE White 4 5 1
79 Female 1 0 FALSE Black 4 1 0
79 Female 2 0 TRUE White 4 3 1
55 Female 2 0 TRUE Black 4 1 1
68 Female 4 2 FALSE Other 4 2 1
79 Male 2 0 FALSE White 4 5 1
60 Male 1 0 FALSE White 4 2 1
73 Male 1 1 FALSE White 4 4 1
89 Male 3 0 FALSE White 4 1 1
65 Female 1 0 FALSE White 4 5 0
82 Female 1 0 FALSE White 4 4 1
84 Male 2 2 FALSE Black 4 1 0
63 Female 5 2 FALSE White 4 5 0
72 Female 3 0 FALSE White 4 1 0
52 Female 2 0 FALSE White 4 1 1
58 Female 2 0 TRUE White 4 1 1
77 Female 1 0 TRUE Black 4 1 1
56 Female 6 2 FALSE Asian 4 1 1
73 Female 4 0 TRUE White 4 1 0
62 Female 2 0 FALSE Black 4 1 0
46 Female 4 2 TRUE Hispanic.Latino 4 1 1
85 Female 2 0 FALSE White 4 3 0
88 Female 1 0 TRUE White 4 1 1
51 Male 4 2 TRUE White 4 5 1
52 Female 2 0 FALSE White 4 5 0
72 Male 3 0 FALSE Black 4 1 0
84 Female 1 0 FALSE White 4 5 0
68 Female 3 0 TRUE Black 4 1 1
79 Female 2 0 TRUE White 4 2 0
61 Female 6 2 FALSE Other 4 1 0
76 Female 2 0 FALSE Black 4 1 1
60 Female 3 0 TRUE Black 4 1 0
66 Male 7 3 FALSE White 4 1 0
70 Female 4 2 FALSE White 4 3 1
61 Female 2 0 TRUE Black 4 1 1
73 Female 2 0 TRUE White 4 1 1
77 Female 1 0 FALSE White 4 3 1
81 Female 2 0 FALSE Black 4 1 0
71 Female 2 0 FALSE White 4 1 0
88 Female 2 3 FALSE White 4 1 0
68 Female 1 0 TRUE White 4 3 1
76 Female 4 0 FALSE White 4 5 1
62 Male 3 0 FALSE White 4 4 1
89 Female 1 0 TRUE White 4 4 0
59 Female 4 0 FALSE White 4 5 0
80 Female 3 0 FALSE White 4 1 1
80 Female 1 0 TRUE White 4 4 1
57 Male 2 0 FALSE White 4 3 1
53 Female 2 0 TRUE Black 4 1 0
50 Male 4 1 FALSE White 4 3 1
90 Male 2 0 TRUE White 4 5 1
93 Female 1 0 TRUE White 4 1 0
85 Male 4 0 FALSE Black 4 1 0
66 Female 2 0 TRUE Black 4 1 1
77 Female 1 0 FALSE White 4 4 1
81 Male 2 0 FALSE White 4 5 1
71 Female 5 0 FALSE White 4 5 0
86 Female 2 0 FALSE Black 4 1 0
78 Male 2 0 TRUE Other 4 5 1
57 Female 3 0 TRUE White 4 3 0
59 Female 2 0 TRUE Black 4 1 1
75 Female 1 0 TRUE White 4 1 1
65 Female 2 0 FALSE White 4 5 0
52 Female 2 0 TRUE White 4 5 1
68 Male 2 1 FALSE White 4 1 1
71 Male 2 0 FALSE Black 4 1 1
76 Female 1 0 FALSE White 4 5 1
23 Female 5 1 FALSE White 4 2 1
78 Female 3 0 TRUE Black 4 1 0
77 Female 2 0 FALSE White 4 1 0
99 Female 1 0 FALSE White 4 2 0
80 Male 2 0 FALSE White 4 2 1
77 Female 1 0 TRUE Other 4 3 1
81 Male 2 0 TRUE White 4 2 1
85 Male 1 0 TRUE White 4 5 1
68 Female 2 0 FALSE White 4 2 0
89 Male 2 0 TRUE White 4 5 0
54 Female 8 1 TRUE White 4 1 1
61 Female 8 3 FALSE Black 4 1 0
70 Male 2 0 TRUE White 4 3 1
80 Female 2 0 TRUE White 4 1 1
78 Female 2 0 TRUE White 4 1 0
40 Female 6 3 FALSE White 4 3 1
59 Female 3 0 TRUE White 4 3 0
89 Male 2 0 FALSE White 4 4 0
40 Male 4 3 TRUE White 4 5 0
62 Male 2 0 FALSE Other 4 2 1
67 Female 2 0 FALSE Black 4 1 1
78 Male 2 0 TRUE Black 4 1 0
66 Female 2 0 FALSE Black 4 1 1
71 Male 3 0 FALSE White 4 2 1
61 Female 3 0 FALSE White 4 5 1
48 Female 3 0 TRUE Black 4 1 1
72 Female 3 0 FALSE Black 4 1 1
76 Female 1 0 FALSE White 4 4 1
65 Female 2 0 TRUE Black 4 5 1
49 Female 5 0 FALSE White 4 3 1
33 Male 3 1 TRUE Black 4 1 1
72 Female 1 0 TRUE White 4 3 1
58 Female 4 2 TRUE White 4 2 0
62 Female 3 0 TRUE White 4 5 1
63 Male 1 0 TRUE White 4 3 1
62 Male 2 0 TRUE Black 4 1 1
84 Male 4 3 TRUE White 4 5 1
77 Female 3 0 FALSE Black 4 1 1
55 Male 4 0 TRUE White 4 2 1
76 Female 1 0 FALSE White 4 5 0
74 Female 4 2 TRUE White 4 1 1
84 Female 2 0 TRUE White 4 3 1
68 Female 4 1 FALSE Black 4 1 1
60 Female 5 0 TRUE White 4 1 0
72 Female 2 0 FALSE White 4 5 0
75 Male 2 0 TRUE White 4 1 1
65 Female 1 0 FALSE Black 4 1 1
67 Male 2 0 FALSE White 4 3 1
78 Female 1 0 FALSE White 4 3 1
56 Male 2 1 FALSE Black 4 1 0
77 Female 1 0 FALSE White 4 2 0
82 Female 1 1 FALSE Black 4 1 1
28 Male 2 0 FALSE White 4 4 0
63 Male 2 0 FALSE Black 4 1 0
89 Female 1 0 TRUE White 4 5 1
73 Female 3 0 FALSE White 4 1 1
71 Female 2 0 FALSE White 4 1 0
56 Female 3 0 TRUE White 4 5 1
41 Male 4 2 FALSE White 4 2 1
78 Male 2 0 FALSE White 4 5 1
70 Male 2 0 FALSE Black 4 3 0
35 Male 5 2 TRUE Other 4 4 1
60 Female 3 0 TRUE White 4 2 1
69 Female 3 1 FALSE Black 4 1 0
77 Female 1 2 FALSE White 4 3 1
63 Female 3 0 TRUE Black 4 1 0
82 Female 2 0 TRUE Black 4 1 1
62 Female 2 0 FALSE White 4 5 1
58 Female 4 1 TRUE White 4 2 1
68 Male 2 0 TRUE White 4 5 1
72 Female 2 0 FALSE White 4 1 1
72 Female 5 1 FALSE Black 4 1 1
76 Female 1 0 FALSE Black 4 1 1
70 Female 2 0 TRUE White 4 3 1
69 Female 2 0 TRUE Black 4 1 1
75 Female 2 0 TRUE White 4 3 0
72 Female 1 0 TRUE Other 4 1 0
48 Male 6 3 TRUE White 4 4 1
81 Male 2 0 FALSE White 4 2 0
87 Female 2 0 FALSE Black 4 2 0
51 Female 5 2 TRUE Hispanic.Latino 4 1 1
76 Male 2 0 FALSE White 4 5 1
77 Female 2 0 FALSE White 4 1 1
83 Female 2 0 FALSE White 4 3 1
73 Female 2 0 FALSE White 4 1 0
38 Male 1 0 TRUE White 4 5 1
77 Male 2 0 FALSE White 4 5 0
52 Male 4 1 TRUE Other 4 5 0
56 Male 4 0 TRUE White 4 5 1
68 Female 2 0 TRUE White 4 2 1
78 Female 2 0 TRUE White 4 5 0
49 Female 4 0 TRUE White 4 2 1
77 Female 2 1 TRUE Black 4 1 1
44 Male 5 2 FALSE White 4 5 0
92 Female 5 0 TRUE White 4 3 0
72 Male 2 0 TRUE White 4 2 1
78 Female 2 0 TRUE White 4 2 1
89 Male 4 0 FALSE Black 4 5 1
73 Female 4 1 TRUE Black 4 3 1
79 Female 1 0 FALSE Other 4 1 1
73 Male 2 1 FALSE White 4 4 0
27 Female 3 0 FALSE White 4 1 1
62 Female 2 0 FALSE White 4 5 1
62 Female 4 0 TRUE White 4 2 1
80 Female 2 0 TRUE White 4 2 1
70 Female 1 0 FALSE White 4 3 1
82 Female 3 0 TRUE Black 4 1 1
56 Male 4 2 FALSE White 4 5 0
72 Female 2 0 TRUE White 4 4 1
68 Male 2 0 FALSE White 4 5 0
51 Male 4 1 TRUE White 4 5 1
70 Female 2 0 FALSE White 4 3 1
54 Female 4 1 TRUE White 4 5 1
77 Female 9 0 TRUE Black 4 1 1
68 Male 2 0 TRUE Hispanic.Latino 4 4 1
51 Female 2 0 TRUE Black 4 1 0
52 Female 1 0 TRUE White 4 5 1
72 Female 2 0 FALSE White 4 5 0
67 Female 4 0 FALSE White 4 2 1
63 Female 2 0 FALSE Black 4 5 1
62 Male 3 3 FALSE Black 4 1 0
62 Male 6 2 FALSE Black 4 5 1
85 Male 2 0 FALSE White 4 3 0
53 Female 4 0 FALSE White 4 5 1
52 Male 5 2 TRUE White 4 5 1
73 Female 5 2 FALSE White 4 1 0
62 Female 2 0 TRUE White 4 1 1
67 Female 1 0 TRUE Black 4 1 1
54 Male 3 0 FALSE White 4 5 1
73 Female 2 0 TRUE White 4 5 1
61 Male 2 0 FALSE Black 4 1 0
43 Male 3 1 TRUE White 4 2 1
74 Female 2 0 TRUE White 4 5 1
85 Male 2 0 TRUE Other 4 1 1
59 Female 3 0 FALSE White 4 3 1
19 Female 4 1 FALSE Hispanic.Latino 4 1 1
64 Male 1 0 FALSE Black 4 1 1
66 Male 3 0 FALSE Other 4 5 1
52 Female 6 0 TRUE White 4 5 0
84 Female 1 0 FALSE White 4 1 0
49 Male 2 1 FALSE White 4 4 1
79 Female 2 0 TRUE White 4 1 1
44 Male 3 1 FALSE White 4 4 1
70 Female 2 0 FALSE White 4 2 1
66 Male 2 0 TRUE White 4 5 0
72 Male 4 1 TRUE White 4 1 0
59 Female 4 0 FALSE White 4 3 1
74 Female 1 0 FALSE White 4 2 1
38 Female 8 3 TRUE White 4 5 1
43 Female 3 1 TRUE White 4 2 1
77 Female 2 0 FALSE White 4 5 1
67 Female 2 0 TRUE White 4 1 1
68 Female 4 1 FALSE Black 4 1 1
82 Male 1 0 TRUE White 4 5 1
59 Male 1 0 TRUE White 4 4 1
61 Male 2 0 TRUE White 4 1 0
53 Female 5 1 TRUE White 4 5 1
70 Male 2 0 FALSE Black 4 1 0
84 Female 1 0 FALSE White 4 5 0
57 Female 3 1 FALSE White 4 4 0
52 Male 1 0 FALSE White 4 1 0
81 Female 2 0 FALSE Black 4 1 1
65 Female 3 0 TRUE White 4 5 1
89 Female 2 3 FALSE White 4 4 1
77 Male 2 0 TRUE White 4 1 1
86 Female 1 0 FALSE White 4 4 0
72 Female 2 0 TRUE White 4 1 1
89 Female 9 0 TRUE White 4 1 1
68 Male 2 0 TRUE White 4 5 0
86 Female 1 0 FALSE White 4 2 1
64 Female 3 0 TRUE White 4 2 1
50 Female 4 0 FALSE White 4 5 1
65 Male 2 2 FALSE White 4 4 0
32 Female 3 1 TRUE White 4 3 1
62 Female 4 0 TRUE White 4 2 1
70 Male 3 0 TRUE White 4 1 1
44 Female 9 3 FALSE White 4 3 1
62 Female 4 0 TRUE White 4 1 1
78 Male 2 0 FALSE Black 4 1 1
73 Female 3 0 TRUE White 4 5 1
81 Female 3 0 TRUE Black 4 1 1
60 Female 3 0 TRUE White 4 4 0
83 Female 1 0 FALSE White 4 3 1
73 Female 2 0 FALSE White 4 5 1
77 Female 2 0 FALSE White 4 1 1
66 Female 2 0 FALSE Black 4 1 1
63 Female 2 0 FALSE White 4 4 1
72 Female 2 0 TRUE White 4 1 1
51 Female 3 0 TRUE White 4 1 0
50 Female 2 0 FALSE Black 4 2 0
81 Female 9 3 TRUE Black 4 1 0
